ID;INEP;NOME;ENDERECO;MUNICIPIO;UF;GRE
0566450b-e3f8-4374-9a95-d1c126d3ebca;25091565;EEEF AUGUSTO SEVERO;RUA GENERAL JOSE ARAKEM RODRIGUES, 278 PREDIO ESCOLAR. JACARE. 58105-770 Cabedelo - PB.;Cabedelo;PB;01ª GRE (João Pessoa)
e75146bd-7cbe-423b-a6ac-80ace7e2ddc6;25091573;EEEFM JOAO XXIII;RUA JOAO CASTOR DE SENA, SN NA RUA DO POSTO DE S. JARDIM BRASILIA. 58103-382 Cabedelo - PB.;Cabedelo;PB;01ª GRE (João Pessoa)
c05bf032-f663-4195-a510-8f9d54e35a2a;25091603;EEEM PEDRO AMERICO;RUA PASTOR JOSE ALVES DE OLIVEIRA, 76 CENTRO. 58100-222 Cabedelo - PB.;Cabedelo;PB;01ª GRE (João Pessoa)
2c6ead39-e114-4ecb-a6b4-c308174825df;25091611;EEEM PROFESSOR PEDRO ANIBAL MOURA;RUA ENIVALDO FIGUEIREDO DE MIRANDA, SN PONTA DE MATO. 58100-550 Cabedelo - PB.;Cabedelo;PB;01ª GRE (João Pessoa)
b582c00f-7145-4552-ad9e-203396b366f2;25091620;ECIT ABREU E LIMA;RUA MARGARIDA MARIA ALVES, 27 RENASCER II. 58108-172 Cabedelo - PB.;Cabedelo;PB;01ª GRE (João Pessoa)
a0e2ac26-a010-43d1-9b37-9d8becce9030;25091638;ECI IMACULADA CONCEICAO;RUA MARIZEIRO, SN JACARE. PORTAL DO POCO. 58106-106 Cabedelo - PB.;Cabedelo;PB;01ª GRE (João Pessoa)
103f3f8a-1a5c-4d79-adfa-deaaceac654c;25091646;EEEF PADRE ANTONIO VIEIRA;RUA SAO PEDRO, 0 SALINAS RIBAMAR. 58109-482 Cabedelo - PB.;Cabedelo;PB;01ª GRE (João Pessoa)
01618d2b-af48-4753-aaa2-98200fe42eca;25091654;EEEF SAO JUDAS TADEU;RUA KARINA ZAGEL DE MENDONCA, SN CAMBOINHA 3. 58101-278 Cabedelo - PB.;Cabedelo;PB;01ª GRE (João Pessoa)
d823e83b-b733-441a-abe1-0ce1c07891c8;25092111;EEEM PROFESSOR JOAO DA CUNHA VINAGRE;RODOVIA PB 18 KM 35, SN CENTRO. 58322-000 Conde - PB.;Conde;PB;01ª GRE (João Pessoa)
eaa782ad-4ddb-404e-b80b-199ad1e7b22a;25092316;EEEF PROF CONCITA BARROS;RUA PROFESSORA NOEMIA RIBEIRO, SN ERNESTO GEISEL. 58075-210 João Pessoa - PB.;João Pessoa;PB;01ª GRE (João Pessoa)
3c34fbad-788a-4abb-b076-29baddf56907;25092332;EEEF PROFESSORA DAGMAR MENDONCA LIMEIRA;AV DOMINGOS JOSE DA PAIXAO, 1465 MUCUMAGRO. 58066-100 João Pessoa - PB.;João Pessoa;PB;01ª GRE (João Pessoa)
9ab43b1c-e0e8-41ee-b675-c440913343fd;25092839;CEEEA SESQUICENTENARIO;RUA MANOEL FRANCA, SN CONJUNTO PEDRO GONDIM. 58031-160 João Pessoa - PB.;João Pessoa;PB;01ª GRE (João Pessoa)
9efaf904-b353-4620-87ab-e603e803833a;25092871;CENTRO PROFIS DEP ANTONIO CABRAL;AVENIDA AVELINA DOS SANTOS, SN VALENTINA DE FIGUEIREDO. 58064-550 João Pessoa - PB.;João Pessoa;PB;01ª GRE (João Pessoa)
a0710a5d-f5b8-4470-a90c-4347dbf96e45;25092898;EEEM PROFESSOR GERALDO LAFAYETTE BEZERRA;RUA FELINTO DE ARRUDA ESCOLASTICO, SN CRISTO REDENTOR. 58070-380 João Pessoa - PB.;João Pessoa;PB;01ª GRE (João Pessoa)
424ae355-4f8d-4efd-b943-dff4df24a86c;25093614;EEEF PROFA CARMELITA PEREIRA GOMES;RUA HENRIQUE DI LASCIO, S/N ERNANI SATYRO. 58081-300 João Pessoa - PB.;João Pessoa;PB;
7c7c620e-31c8-4297-a287-8c6e60607e5a;25093622;EEEF FRANCISCO CAMPOS;RUA BOURGUEVILLE, SN ANATOLIA. ANATOLIA. 58052-080 João Pessoa - PB.;João Pessoa;PB;01ª GRE (João Pessoa)
f505c148-bc5e-471b-9cbd-c3c2c8ec586a;25093819;ESCOLA ESTADUAL DE EDUCACAO ESPECIAL;RUA PROFESSOR SIZENANDO COSTA, SN AO LADO DO POSTO BPT. ROGER. 58020-590 João Pessoa - PB.;João Pessoa;PB;
1783e18d-62d3-4acb-a39c-c972364691ee;25093827;EEEF CLAUDINA MANGUEIRA DE MOURA;R CARTEIRO FRANCISCO INACIO DO REGO FILHO, 43 ALTO DO MATEUS. 58090-570 João Pessoa - PB.;João Pessoa;PB;01ª GRE (João Pessoa)
abb316f5-2fd6-4be0-8c5d-3a7d14de1d12;25093835;ECI LUIS RAMALHO;AV COMERCIANTE ALFREDO FERREIRA DA ROCHA, SN ESCOLA. MANGABEIRA I. 58055-540 João Pessoa - PB.;João Pessoa;PB;01ª GRE (João Pessoa)
0e91fa5a-caf3-42b5-829e-dab78348497b;25093843;ECIT CONEGO FRANCISCO GOMES DE LIMA;RUA DEPUTADO PETRONIO FIGUEIREDO, SN ERNESTO GEISEL. 58075-410 João Pessoa - PB.;João Pessoa;PB;01ª GRE (João Pessoa)
703a04ad-a46b-4a39-904d-ab4d27afcf8d;25093851;ECI LILIOSA PAIVA LEITE;AV DOM BOSCO, SN CRISTO REDENTOR. 58070-470 João Pessoa - PB.;João Pessoa;PB;01ª GRE (João Pessoa)
e9e89f15-5367-4c19-9270-6bf208ac31fa;25093860;ECIT RAUL MACHADO;AVENIDA CARNEIRO DE CAMPOS, SN ILHA DO BISPO. 58011-440 João Pessoa - PB.;João Pessoa;PB;01ª GRE (João Pessoa)
ac959c35-a74b-4daf-a3e5-2e4418313086;25093878;EEEM CON LUIZ GONZAGA DE OLIVEIRA;RUA JANDUI DANTAS DO NASCIMENTO, SN MANGABEIRA I. 58056-140 João Pessoa - PB.;João Pessoa;PB;01ª GRE (João Pessoa)
2e0af8ef-40ff-42d8-a5ff-cbc12d3bc856;25093886;ECIT FRANCISCA ASCENSAO CUNHA;RUA BANCARIO LUIZ GONZAGA GOMES SILVA FILHO, 700 BANCARIOS. 58051-700 João Pessoa - PB.;João Pessoa;PB;01ª GRE (João Pessoa)
d32d4f7b-cc23-41db-a03a-bd53cae1b08e;25093894;ECIT PROFESSOR PEDRO AUGUSTO PORTO CAMINHA;RUA ANUBIO LINS FALCAO, SN JAGUARIBE. JAGUARIBE. 58015-480 João Pessoa - PB.;João Pessoa;PB;01ª GRE (João Pessoa)
5335f6c0-607d-4fb1-846f-e3fb7e34096d;25093916;ECIT PROFESSOR RAUL CORDULA;AVENIDA CARNEIRO DA CUNHA, 0 SN. TORRE. 58040-020 João Pessoa - PB.;João Pessoa;PB;01ª GRE (João Pessoa)
ef90e6b7-691c-4e16-bdd2-6f6d8d80f675;25093932;ECIT DAURA SANTIAGO RANGEL;RUA BENICIO DE OLIVEIRA LIMA, SN ESCOLA. JOSE AMERICO DE ALMEIDA. 58073-030 João Pessoa - PB.;João Pessoa;PB;01ª GRE (João Pessoa)
abb873a2-aa2f-4a4b-98bb-083040f81c5f;25093959;ECIT PROFESSORA OLIVINA OLIVIA CARNEIRO DA CUNHA;AVENIDA DUARTE DA SILVEIRA, 450 CENTRO. 58013-280 João Pessoa - PB.;João Pessoa;PB;01ª GRE (João Pessoa)
4e556afa-aeaa-4252-88e3-570200cfaf2d;25093967;EEEM PROFESSOR MARIA BRONZEADO MACHADO;RUA ADAUTO DANTAS, SN PREDIO PUBLICO. MANGABEIRA II. 58057-620 João Pessoa - PB.;João Pessoa;PB;01ª GRE (João Pessoa)
7f3d1e1b-99fd-4b44-a85e-492318ff8351;25093975;ECIT NICODEMOS NEVES;PRACA DOUTOR LAURO WANDERLEY, 50 OITIZEIRO. CIDADE DOS FUNCIONARIOS. 58087-460 João Pessoa - PB.;João Pessoa;PB;01ª GRE (João Pessoa)
a936480c-6431-4b16-b2b5-27d18fd78e1f;25094025;ECI TENENTE LUCENA;RUA MARIA ESTER BEZERRA MESQUITA, 300 DOS IPES. 58028-700 João Pessoa - PB.;João Pessoa;PB;01ª GRE (João Pessoa)
03c911f6-2b33-4ef7-a83d-48b47b8f865c;25094033;ECIT MANOEL LISBOA DE MOURA;RUA ANTONIO CLAUDINO LEAL, SN COSTA E SILVA. 58081-010 João Pessoa - PB.;João Pessoa;PB;01ª GRE (João Pessoa)
4e9a7e9e-076a-45e6-b06c-d4886fb65135;25094041;EEEM PROFESSORA ARGENTINA PEREIRA GOMES;AVENIDA CAMILO DE HOLANDA, SN ESCOLA. CENTRO. 58013-360 João Pessoa - PB.;João Pessoa;PB;01ª GRE (João Pessoa)
38d06b20-23d1-4c3a-b9ec-62e858e8abf0;25094050;ECIT LUIZ GONZAGA DE ALBUQUERQUE BURITY;AVENIDA MONSENHOR WALFREDO LEAL, 440 ESCOLA. TAMBIA. 58020-540 João Pessoa - PB.;João Pessoa;PB;01ª GRE (João Pessoa)
0ae89716-73b7-4424-ab13-3823911b0196;25094076;EEEM PROF MATHEUS AUGUSTO DE OLIVEIRA;AV. MINAS GERAIS, 461 DOS ESTADOS. 58030-090 João Pessoa - PB.;João Pessoa;PB;
e3251fe8-f28d-45e5-b0f2-947a3dd1c541;25094084;CRIA CAPITULINA SATYRO;RUA VALDA CRUZ CORDEIRO, SN UTB 1011. JOAO AGRIPINO. 58034-050 João Pessoa - PB.;João Pessoa;PB;01ª GRE (João Pessoa)
7b16436b-43e8-4bdf-a76c-edfe36b22302;25094106;ECI LUZIA SIMOES BARTOLLINI;RUA RADIALISTA GERALDO CAMPOS, SEM NUMERO JARDIM PLANALTO. 58088-060 João Pessoa - PB.;João Pessoa;PB;01ª GRE (João Pessoa)
63bbe7bb-1229-4923-9bf1-23fc2b64985b;25094114;ECIT ALICE CARNEIRO;AV SAPE, SN PROXIMO AO SUPERMERC. MANAIRA. 58038-381 João Pessoa - PB.;João Pessoa;PB;01ª GRE (João Pessoa)
bf532abf-3cef-4a90-94f8-4ec4fa06db04;25094122;CPM-ESTUDANTE REBECA CRISTINA ALVES SIMOES;RUA MARIA ALVES DA SILVA, SEM NUMERO MANGABEIRA VII. 58058-400 João Pessoa - PB.;João Pessoa;PB;01ª GRE (João Pessoa)
f375ef61-5ab3-4288-9724-d2c78daf6be8;25094130;ECIT HORACIO DE ALMEIDA;RUA DURVAL COUTINHO, SN ALTO DO MATEUS. 58090-260 João Pessoa - PB.;João Pessoa;PB;01ª GRE (João Pessoa)
0ba02c39-28c8-4ed8-a5f4-ba59dfa56399;25094157;EEEFM ESCRITOR JOSE LINS DO REGO;RUA HORACIO TRAJANO DE OLIVEIRA, SN CRISTO. 58070-450 João Pessoa - PB.;João Pessoa;PB;
614c8efb-704e-412f-8a96-781b97b317c1;25094173;EEEFM PADRE MIGUELINHO;AVENIDA DA FRATERNIDADE, SN CRISTO REDENTOR. 58070-310 João Pessoa - PB.;João Pessoa;PB;01ª GRE (João Pessoa)
1fc511c1-f8c1-43c3-9f9f-436005f8d8c9;25094181;ECIT PAPA PAULO VI;AV JOSE TAVARES, SN DE FRENTE AO CEMITER. CRUZ DAS ARMAS. 58085-730 João Pessoa - PB.;João Pessoa;PB;01ª GRE (João Pessoa)
7b7c0f09-1cfe-4ba6-bb38-9df3973efcb0;25094190;ECIT JOAO GOULART;RUA CONEGO FRANCISCO LIMA, SN EM FRENTE A PANIFICA. CASTELO BRANCO III. 58050-690 João Pessoa - PB.;João Pessoa;PB;01ª GRE (João Pessoa)
181fd068-697c-4ea6-b809-4e59de33446c;25094203;ECIT DOM JOSE MARIA PIRES;RUA DAS ROSAS, SN CONJUNTO PADRE IBIAP. B DAS INDUSTRIAS. 58083-332 João Pessoa - PB.;João Pessoa;PB;01ª GRE (João Pessoa)
23f39060-2086-427f-bddc-9150b7a2ece2;25094211;ECIT JOSE DO PATROCINIO;RUA ANTONIO CORREIA DA COSTA, SN FUNCIONARIOS. 58078-590 João Pessoa - PB.;João Pessoa;PB;01ª GRE (João Pessoa)
fd392130-ad7a-4394-aac3-6195c1d8edcd;25094254;EEEF PADRE CICERO ROMAO BATISTA;RUA JOSE BETANIO, SN MANDACARU. 58027-587 João Pessoa - PB.;João Pessoa;PB;01ª GRE (João Pessoa)
c2d89300-182a-4c3d-9040-4f27bbe10d53;25094262;EEEFM PROFESSOR JOAO JOSE DA COSTA;AVENIDA BARAO DE MAMANGUAPE, 199 TORRE. 58040-330 João Pessoa - PB.;João Pessoa;PB;01ª GRE (João Pessoa)
51383455-3f50-406e-bfdd-e86def5ac240;25094270;EEEF PROF MATEUS RIBEIRO;RUA BOM JESUS, 526 VARJAO. 58070-060 João Pessoa - PB.;João Pessoa;PB;01ª GRE (João Pessoa)
14bd1638-dfc4-4049-8f46-fa820746c546;25094297;EEEF AZORCERIZ PIRES FERREIRA;RUA ISABEL MEDEIROS CORREIA, SN MANDACARU. 58027-653 João Pessoa - PB.;João Pessoa;PB;01ª GRE (João Pessoa)
7d468fc9-f093-406d-bf6c-f1e2218b4633;25094319;EEEF PADRE JOAO FELIX;RUA PORTO DO CAPIM, SN VARADOURO. 58010-570 João Pessoa - PB.;João Pessoa;PB;01ª GRE (João Pessoa)
63d0e5ce-14e8-4380-8214-3fecd852a1f3;25094327;EEEF ALMIRANTE TAMANDARE;RUA COMANDANTE MATOS CARDOSO, SN CASTELO BRANCO. 58050-120 João Pessoa - PB.;João Pessoa;PB;01ª GRE (João Pessoa)
36c32327-7594-4a8a-911a-4b680002f656;25094335;EEEF ANA HIGINA;RUA 19 DE MARCO, SN ROGER. 58020-340 João Pessoa - PB.;João Pessoa;PB;01ª GRE (João Pessoa)
68d6b88c-5b14-4a3d-92a5-0460e6d6c4fb;25094351;EEEF ANTONIO PESSOA;RUA BEAUREPAIRE ROHAN, 149 AO LADO DO 4400. CENTRO. 58010-000 João Pessoa - PB.;João Pessoa;PB;01ª GRE (João Pessoa)
3ecd4520-9bf2-4432-98b9-e9f97d2a2ec3;25094360;EEEF BORGES DA FONSECA;AV CORONEL CALIXTO SN, SN MANGABEIRA VIII. 58055-000 João Pessoa - PB.;João Pessoa;PB;01ª GRE (João Pessoa)
735eeadd-6df0-4a28-9495-184e91b9f1bb;25094378;EEEF CASTRO PINTO;AV CRUZ DAS ARMAS, 1096 PREDIO ESCOLAR. CRUZ DAS ARMAS. 58085-000 João Pessoa - PB.;João Pessoa;PB;01ª GRE (João Pessoa)
2e35d688-7e6a-4373-9965-6c537ffb0e5c;25094386;EEEF CORACAO DIVINO;RUA COMPOSITOR NOEL ROSA, SN ALTO DO MATEUS. 58090-660 João Pessoa - PB.;João Pessoa;PB;
edc3a6ff-51a5-4b3e-b5f5-1cc37053861d;25094408;EEEFM DESEMBARGADOR BOTO DE MENEZES;RUA PROFESSORA RITA MIRANDA, 318 13 DE MAIO. 58025-280 João Pessoa - PB.;João Pessoa;PB;01ª GRE (João Pessoa)
c108c5b6-f6ba-479b-b0b0-4bb1a39a2298;25094416;EEEF DESEMBARGADOR BRAZ BARACUHY;RUA ESCRITOR GILBERTO AMADO, SN CASTELO BRANCO II. 58050-500 João Pessoa - PB.;João Pessoa;PB;01ª GRE (João Pessoa)
a8422316-1057-45d8-abf3-e33aa716cba3;25094432;EEEFM DOMINGOS JOSE DA PAIXAO;AV DOMINGOS JOSE DA PAIXAO, 0 MUCUMAGRO. 58066-100 João Pessoa - PB.;João Pessoa;PB;01ª GRE (João Pessoa)
3406dfde-3b55-4024-b843-f32f59c6c48f;25094440;EEEFM DOUTOR JOAO NAVARRO FILHO;RUA PROFESSORA MARIA ALEXANDRINA DE OLIVEIRA LIMA, 35 VALENTINA FIGUEIREDO. 58064-375 João Pessoa - PB.;João Pessoa;PB;01ª GRE (João Pessoa)
4ebaf6f5-70ff-45d8-b47b-26a2366aef8d;25094459;EEEM DOUTOR OTAVIO NOVAIS;AVENIDA SANTOS STANISLAU, 1255 NOVAIS. 58088-540 João Pessoa - PB.;João Pessoa;PB;01ª GRE (João Pessoa)
99e4818d-03b9-4997-8e1c-034d23980577;25094475;EEEF EPITACIO PESSOA;AVENIDA MONSENHOR WALFREDO LEAL, SN TAMBIA. 58020-540 João Pessoa - PB.;João Pessoa;PB;01ª GRE (João Pessoa)
d749e981-405e-4fa5-b449-84f05924f9b8;25094483;EEEF FENELON CAMARA;PRACA JOSE BATISTA DE MELO, SN CASTELO BRANCO. 58050-140 João Pessoa - PB.;João Pessoa;PB;
b43cda16-fa75-4f36-ab01-73d7ba4a6beb;25094513;EEEF FREI MARTINHO;AVENIDA DESEMBARGADOR NOVAIS, SN CRUZ DAS ARMAS. 58085-450 João Pessoa - PB.;João Pessoa;PB;01ª GRE (João Pessoa)
fa266879-b71b-4bb6-bccc-dd116c7c8616;25094530;EEEF HENRIQUE DIAS;RUA CARLOS BORROMEU RIBEIRO, SEM NUMERO PREDIO ESCOLAR. ALTO DO MATEUS. 58090-280 João Pessoa - PB.;João Pessoa;PB;01ª GRE (João Pessoa)
70acab85-e04a-410f-824c-950b2cfc380a;25094556;EEEF ISABEL MARIA DAS NEVES;AV JOAO MACHADO, 484 CENTRO. 58013-520 João Pessoa - PB.;João Pessoa;PB;01ª GRE (João Pessoa)
3925282d-ed1b-4b52-adb7-52c599193b4b;25094599;EEEF JOSE VIEIRA;RUA ABDIAS GOMES DE ALMEIDA, SN TAMBAUZINHO. 58042-100 João Pessoa - PB.;João Pessoa;PB;01ª GRE (João Pessoa)
e0010e26-b987-494e-8484-8a6175130918;25094629;EEEFM PROFESSORA MARIA GENY DE SOUSA TIMOTEO;AV MONSENHOR WALFREDO LEAL, 551 TAMBIA. 58020-540 João Pessoa - PB.;João Pessoa;PB;01ª GRE (João Pessoa)
06b77c03-569e-4e7c-9de3-774bc8b02f78;25094637;ECIT MONSENHOR PEDRO ANISIO BEZERRA DANTAS;RUA GIL FURTADO, SN IPES. 58030-206 João Pessoa - PB.;João Pessoa;PB;01ª GRE (João Pessoa)
27a33c1f-e54f-4fa0-a513-3dfd7520a2a8;25094653;EEEM PROFESSOR ORLANDO CAVALCANTI GOMES;RUA PRESIDENTE NEREU RAMOS, SN NENHUM. CRISTO REDENTOR. 58070-440 João Pessoa - PB.;João Pessoa;PB;01ª GRE (João Pessoa)
25dc4918-18f9-462e-bb5a-6fec6f7ab770;25094661;ECI PEDRO LINS VIEIRA DE MELO;RUA FRANCISCO PEREIRA DE SOUSA, 130 MANGABEIRA I. 58055-440 João Pessoa - PB.;João Pessoa;PB;01ª GRE (João Pessoa)
ff4392f5-6cca-4127-8da5-c71b02071215;25094670;EEEF PADRE AZEVEDO;AV VASCO DA GAMA, 909 JAGUARIBE. 58015-180 João Pessoa - PB.;João Pessoa;PB;01ª GRE (João Pessoa)
c3f9852e-c1f7-44d0-b89f-102969ee3c1a;25094688;ECIT PADRE HILDON BANDEIRA;AV CAETANO FILGUEIRAS, SN TORRE. 58040-390 João Pessoa - PB.;João Pessoa;PB;01ª GRE (João Pessoa)
98f7290a-947d-4fad-8637-81d2709fc0ba;25094696;ECI PADRE IBIAPINA;RUA JOAO DE BRITO LIMA MOURA, 478 MANDACARU. 58027-070 João Pessoa - PB.;João Pessoa;PB;01ª GRE (João Pessoa)
637d983f-cfcd-4f17-ac03-3702e7ee81c7;25094700;EEEF PLACIDO DE CASTRO;RUA PLACIDO DE CASTRO, 687 OITIZEIRO. 58088-590 João Pessoa - PB.;João Pessoa;PB;01ª GRE (João Pessoa)
8ff574f4-f39a-448c-8926-1bcbc5e8d282;25094718;EEEF PROFESSORA ADELIA DE FRANCA;RUA JOAO RAIMUNDO DE LUCENA, SN COLEGIO. VALENTINA DE FIGUEIREDO. 58063-620 João Pessoa - PB.;João Pessoa;PB;01ª GRE (João Pessoa)
d13e61de-adfc-485b-b148-b3a49f306b95;25094726;ECI PROFESSOR CELESTIN MALZAC;RUA PROFESSORA MARIA ZENAIDE BRASILINO, 0 VALENTINA DE FIGUEIREDO. 58063-320 João Pessoa - PB.;João Pessoa;PB;01ª GRE (João Pessoa)
77cc2080-7aa9-41b2-a503-ab6347a280c4;25094734;EEEF PROFESSORA MARIA DE FATIMA SOUTO;RUA JOSE GOMES DE SOUSA, SN MANGABEIRA I. 58055-420 João Pessoa - PB.;João Pessoa;PB;01ª GRE (João Pessoa)
8ebbc2f1-e9ad-4576-8402-53d562fdb22c;25094742;EEEFM PROFESSORA MARIA JACY COSTA;RUA DRAUZIO FERRER, 77 PREDIO ESCOLAR. MANGABEIRA II. 58057-360 João Pessoa - PB.;João Pessoa;PB;01ª GRE (João Pessoa)
36a3ef8e-0150-4123-8867-11d66542881c;25094750;ECIT PROFESSOR OLIVIO PINTO;RUA ULISSES ALVES PEQUENO, SN VALENTINA DE FIGUEIREDO. 58064-580 João Pessoa - PB.;João Pessoa;PB;01ª GRE (João Pessoa)
b73337d2-16a8-41cf-b6f7-393960fc6293;25094777;EEEM PROFESSORA DEBORA DUARTE;RUA ADRISIO MOTA DE SOUZA, 34 ESCOLA. FUNCIONARIOS II. 58078-030 João Pessoa - PB.;João Pessoa;PB;01ª GRE (João Pessoa)
ac21def2-4872-43d1-bd55-cca601f33b7f;25094793;EEEM SANTOS DUMONT;RUA DAS INDUSTRIAS, SN BAIRRO DAS INDUSTRIAS. 58083-050 João Pessoa - PB.;João Pessoa;PB;01ª GRE (João Pessoa)
567c3513-58af-4de6-924e-f3cba70ff35a;25094815;EEEF TIRADENTES;RUA BOM JESUS, S/N RANGEL. 58070-060 João Pessoa - PB.;João Pessoa;PB;
ecfdc285-9c00-452f-8efa-371aca87b8b4;25094980;EEEF PADRE DEHON;AV. CARNEIRO DA CUNHA, S/N TORRE. 58040-240 João Pessoa - PB.;João Pessoa;PB;
91d77258-da9f-4b48-b2f1-808ad2ab4c5f;25095005;EEEF GUSTAVO CAPANEMA;RUA ADAO VIANA DA ROSA, SN GROTAO. 58079-846 João Pessoa - PB.;João Pessoa;PB;01ª GRE (João Pessoa)
d5165d3f-ad3c-45e8-bd4b-3ac98a9a1661;25095013;EEEM PROFESSORA ANTONIA RANGEL DE FARIAS;R JULIA FREIRE, SN PROX HOSP SAMARITANO. TORRE. 58040-040 João Pessoa - PB.;João Pessoa;PB;01ª GRE (João Pessoa)
380fb3f4-8f19-4659-98fa-475d273e6bb1;25095021;EEEM GONCALVES DIAS;RUA HUMBERTO PAIVA DE CARVALHO, SN CRISTO REDENTOR. 58070-330 João Pessoa - PB.;João Pessoa;PB;01ª GRE (João Pessoa)
e0a37cab-232c-4467-8b55-da008f85865f;25095048;EEEFM PROF URSULA LIANZA;RUA MONSENHOR WALFREDO LEAL, 476 TAMBIA. 58020-540 João Pessoa - PB.;João Pessoa;PB;
2ade60f1-dfe3-486e-a964-e777a4bf96d5;25095056;ECIT PREFEITO OSWALDO PESSOA;RUA PROFESSOR JOSE HOLMES, SN ERNANI SATIRO. 58080-400 João Pessoa - PB.;João Pessoa;PB;01ª GRE (João Pessoa)
b6ee67a5-922c-41f8-9c93-1cca1e6e7b83;25095080;EEEFM PADRE ROMA;RUA PROFESSOR EMILIO DE ARAUJO CHAVES, 120 ALTIPLANO. 58046-150 João Pessoa - PB.;João Pessoa;PB;01ª GRE (João Pessoa)
51ada055-911a-4900-853a-1daa3cc344ae;25095153;EEEF PROFESSORA RITA DE MIRANDA HENRIQUES;RUA FRANCISCO PORFIRIO RIBEIRO, SN MANGABEIRA IV. 58057-100 João Pessoa - PB.;João Pessoa;PB;01ª GRE (João Pessoa)
6e7958d0-24a1-4891-bf45-03b6e22084c7;25096702;ECIT MARIA DO CARMO DE MIRANDA;RUA JOAO LUIZ RIBEIRO DE MORAIS, 279 CENTRO. 58013-230 João Pessoa - PB.;João Pessoa;PB;01ª GRE (João Pessoa)
62c7629b-665e-4d73-ba00-fd6c49ef7bfa;25097091;EEEFM AUDIOCOMUNICACAO;RUA FRANCISCA MOURA, SN ESQUINA COM AV MANDA. JD TREZE DE MAIO. 58025-650 João Pessoa - PB.;João Pessoa;PB;01ª GRE (João Pessoa)
08618f0d-7000-4836-9000-9a6557f7a481;25097725;INSTITUTO DE EDUCACAO DA PARAIBA IEP;AV CAMILO DE HOLANDA, SN CENTRO. 58013-360 João Pessoa - PB.;João Pessoa;PB;01ª GRE (João Pessoa)
085acd01-553b-4056-ba9c-452850206208;25098357;LICEU PARAIBANO;AVENIDA GETULIO VARGAS, SN CENTRO. 58013-240 João Pessoa - PB.;João Pessoa;PB;01ª GRE (João Pessoa)
f0a695cf-e151-4ad5-beb4-2d387a7e94bc;25098543;NACES PRESIDIO DO ROGER;RUA CONCEICAO CABRAL, ROGER. 58020-210 João Pessoa - PB.;João Pessoa;PB;
6b3f777c-4f75-4873-aae2-2974eb56909d;25098632;ECIT IZAURA FALCAO DE CARVALHO;RUA LUIS ELOI RAMALHO, 161 CENTRO. 58315-000 Lucena - PB.;Lucena;PB;01ª GRE (João Pessoa)
df492431-2516-4a48-8d3d-4d073cfc450c;25099116;ECIT PROFESSOR LUIS DE AZEVEDO SOARES;AVENIDA CAMPINA GRANDE, 3188 MUNICIPIOS. 58302-687 Santa Rita - PB.;Santa Rita;PB;01ª GRE (João Pessoa)
fdaff3fe-2642-4ae3-ab3e-0a112a5f200f;25099124;EEEFM FRANCISCO LEOCADIO RIBEIRO COUTINHO;RUA SEBASTIAO CUNHA, 41 LOTEAMENTO SAO JUDAS. VARZEA NOVA. 58304-500 Santa Rita - PB.;Santa Rita;PB;01ª GRE (João Pessoa)
048c2506-9825-4988-ae2d-503a5f5f70de;25099132;EEEF ALINE SILVA MADRUGA;RUA PROFESSOR PEREIRA LIRA SN, 986636117 ESCOLA. POPULAR. 58304-122 Santa Rita - PB.;Santa Rita;PB;01ª GRE (João Pessoa)
5bc24299-5302-49b4-8f50-9434b38034ef;25099159;ECIT ENEAS CARVALHO;AVENIDA FLAVIO RIBEIRO COUTINHO, 440 CENTRO. 58300-107 Santa Rita - PB.;Santa Rita;PB;01ª GRE (João Pessoa)
d8d8298a-a8c8-4566-9f30-51086f3028a6;25099167;EEEF JOSE MARIANO;AVENIDA CAMPINA GRANDE, SN MUNICIPIOS. 58302-687 Santa Rita - PB.;Santa Rita;PB;01ª GRE (João Pessoa)
3a77314f-cc88-4232-b06a-3bc85f2b9a9e;25099175;ECIT MARIA HONORINA SANTIAGO;RUA PROFESSOR SEVERO RODRIGUES, SN POPULAR. 58301-000 Santa Rita - PB.;Santa Rita;PB;01ª GRE (João Pessoa)
e3bbc7b3-d17e-4a77-9f25-8fdd99367504;25099183;EEEF ANDRE VIDAL DE NEGREIROS;PRACA CASTELO BRANCO, SN TIBIRI I. 58304-386 Santa Rita - PB.;Santa Rita;PB;01ª GRE (João Pessoa)
aaa89e60-6b20-409f-a036-03051eadfb4c;25099205;EEEF PREFEITO ANTONIO TEIXEIRA;AVENIDA FLAVIO RIBEIRO COUTINHO, 488 CENTRO. 58300-107 Santa Rita - PB.;Santa Rita;PB;01ª GRE (João Pessoa)
075cd662-975a-456a-85d1-f229d3e13cb3;25099230;EEEF JOAO URSULO;PRACA JOAO PESSOA, 2 ESQUINA. CENTRO. 58300-140 Santa Rita - PB.;Santa Rita;PB;01ª GRE (João Pessoa)
b7f17fa5-c481-4e86-8581-405a2ccc5bfc;25099248;EEEF MACHADO DE ASSIS;RUA INGA, SN MUNICIPIOS. 58302-777 Santa Rita - PB.;Santa Rita;PB;01ª GRE (João Pessoa)
3c8d3471-1256-4446-bdbd-393a140e6343;25099256;ECI MARIA DE LOURDES ARAUJO;AV JOAO PESSOA, 188 TIBIRI II. 58302-000 Santa Rita - PB.;Santa Rita;PB;01ª GRE (João Pessoa)
